2.0959,-10.828,-12.3943,-5.8236,5.4302,13.4089,11.0952,12.4137,1.7362,0.0024,-0.0568,0.1507,-13.3501,-2.1533,10.4875,5.6442,-5.5677,-13.9581,4.0
1.2207,-6.4363,-7.1438,-3.5279,3.0881,7.6113,6.2691,7.2617,0.5647,0.0742,0.003,0.1105,-7.81,-1.1053,6.2112,3.3834,-3.2821,-8.081,4.0
1.2962,-7.8716,-8.8301,-4.3559,4.1778,9.5318,7.6748,8.7768,1.081,-0.0171,-0.0084,0.3311,-9.2738,-1.3761,7.6636,4.1679,-4.2648,-10.1589,4.0
0.3023,-2.9588,-3.2647,-1.5768,1.2628,3.6625,3.0018,3.3134,0.3381,-0.0633,0.0084,0.0019,-3.6853,-0.5655,2.7298,1.3313,-1.4872,-3.8815,4.0
0.1433,-1.9264,-2.1602,-1.0677,0.7671,2.1758,1.9686,2.2068,0.2137,-0.0153,0.0334,0.1032,-2.4491,-0.3566,1.8545,0.7385,-1.0706,-2.4602,4.0
1.6979,-10.9447,-12.1959,-5.7698,5.4172,13.5912,11.2743,12.5908,1.5263,-0.0771,-0.0857,-0.0604,-13.3525,-2.0347,10.5244,5.4895,-5.5976,-13.9316,4.0
1.0182,-6.4895,-7.1445,-3.3158,3.1004,7.7539,6.3794,7.1811,0.8575,0.102,-0.0398,-0.0576,-7.7526,-1.1316,6.0213,3.2462,-3.3577,-8.0911,4.0
0.667,-4.149,-4.6691,-2.3909,2.1159,4.7454,3.9332,4.456,0.604,-0.0302,-0.021,0.3073,-4.885,-0.6979,3.9783,2.1211,-2.389,-5.2235,4.0
0.4328,-3.2296,-3.4695,-1.7221,1.3498,3.5706,3.0394,3.398,0.3825,0.0817,0.0472,0.1136,-3.9673,-0.7091,3.1322,1.5617,-1.6793,-3.9035,4.0
1.1672,-7.5608,-8.4752,-4.0177,4.1703,9.0786,7.3879,8.3529,1.1335,0.0382,0.2338,0.3777,-8.905,-1.3122,7.3604,4.0306,-4.0344,-9.7242,4.0
1.7451,-10.6739,-12.0827,-5.7283,5.2438,13.0643,10.459,12.0078,1.578,0.0873,-0.0854,0.3317,-12.5589,-1.9382,10.4684,5.7974,-5.4493,-14.0178,4.0
3.5392,-6.4292,-5.9994,-5.9994,6.2924,14.262,10.2093,13.4883,-0.0483,-0.0483,-0.0447,-0.1713,-14.1733,-7.3517,5.9043,5.9043,-6.3792,-14.4263,4.0
0.2434,-1.8268,-2.0765,-1.0282,0.669,1.9706,1.7793,1.944,0.2359,0.0285,0.0227,0.1275,-2.1763,-0.3528,1.6676,0.8045,-1.106,-2.3383,4.0
0.764,-1.4701,2.2438,2.2438,5.5041,5.0661,3.7552,4.6141,-2.2054,-2.2054,-5.4709,-1.2422,-4.7475,-3.3822,-0.185,-0.185,-0.2423,-4.2032,5.0
0.3802,-3.2564,-1.6133,1.7345,4.2076,4.2491,3.4362,3.7649,1.8153,-1.6707,-4.2015,-0.6673,-4.2735,-0.7085,-0.194,-0.2085,-0.3544,-3.9031,5.0
0.4535,-4.0981,-2.0563,1.9796,5.0075,4.8301,4.1536,4.4023,2.2643,-1.9238,-4.9757,-0.7478,-4.7733,-0.5964,-0.1306,-0.1931,-0.3831,-4.3199,5.0
0.799,-0.2668,2.3028,2.3028,5.5613,5.1438,3.7381,4.3678,-2.3173,-2.3173,-5.4945,-1.3141,-4.8002,-4.2613,-0.2002,-0.2002,-0.2116,-4.1439,5.0
1.2664,-4.0664,3.6258,3.6258,8.5041,8.0725,5.8272,7.3553,-3.5733,-3.5733,-8.4569,-1.9222,-7.5553,-3.4273,-0.1619,-0.1619,-0.2338,-6.3143,5.0
1.3979,-7.2835,-4.1494,4.2208,9.6076,8.4991,7.169,8.2415,4.2322,-4.0616,-9.3431,-1.0363,-8.6671,-1.4397,-0.0755,-0.0035,-0.7529,-7.9295,5.0
0.5728,-4.0608,-2.1559,2.0828,5.2408,4.8988,3.9799,4.7128,2.3977,-2.0259,-5.1029,-0.8741,-4.9448,-0.7178,-0.1045,-0.1129,-0.5129,-4.2899,5.0
1.0556,-7.2528,-3.4957,3.4618,9.0838,8.1953,7.0502,7.9148,3.531,-3.5867,-8.7691,-1.4579,-8.2448,-1.1501,-0.1326,-0.1778,-0.5805,-7.306,5.0
0.5069,-4.0101,-2.1842,1.9238,5.1338,4.7277,4.0316,4.5333,2.1946,-2.079,-4.9217,-0.8584,-4.7628,-0.5844,-0.2038,-0.2655,-0.5302,-4.1768,5.0
1.4068,-8.518,-4.5011,4.2663,10.8422,10.1839,8.4783,9.4901,4.6853,-4.2273,-10.834,-1.6742,-10.2265,-1.2905,-0.0568,-0.0702,-0.3412,-9.0364,5.0
2.8521,-6.5743,6.5211,6.5211,14.4924,14.0574,9.8817,12.7242,-6.5056,-6.5056,-14.4394,-4.1994,-13.0258,-6.5512,-0.1006,-0.1006,-0.205,-10.4532,5.0
1.6464,-10.7841,-5.6576,5.4216,13.5119,13.1179,10.7818,12.1492,5.5773,-5.462,-13.5992,-2.0412,-12.9069,-1.7443,-0.1347,-0.0515,-0.3217,-11.5154,5.0
4.6311,4.6311,4.9711,4.9711,11.0597,10.6217,5.1757,5.1757,-4.8968,-4.8968,-10.9842,-3.3845,-10.0916,-10.0916,-0.1059,-0.1059,-0.2263,-7.5978,5.0
0.1341,-1.7189,-0.8322,0.9506,2.2962,2.1395,1.7425,2.0713,0.8083,-0.9031,-2.0701,-0.4558,-2.1718,-0.3272,-0.2695,-0.2894,-0.2604,-1.9804,5.0
0.1592,-1.793,-0.8664,0.9247,2.0908,2.2026,1.7117,2.0197,0.8829,-0.8445,-2.1079,-0.3552,-2.2628,-0.4254,-0.2822,-0.3089,-0.2707,-1.9429,5.0
1.0417,-6.2676,-3.423,3.2815,8.057,7.3258,6.1276,6.9945,3.4615,-3.4401,-7.75,-1.2409,-7.4527,-1.0278,-0.066,-0.1016,-0.5136,-6.5146,5.0
0.1124,-1.6751,-0.8939,1.0163,2.3252,2.2077,1.7442,2.0505,0.9348,-0.7459,-2.0379,-0.4,-2.1556,-0.4246,-0.1392,-0.1744,-0.4197,-1.8043,5.0
0.3127,-4.103,-2.198,1.963,4.9989,4.7667,4.0619,4.3218,2.1848,-1.9031,-4.9677,-0.781,-4.8452,-0.597,-0.2265,-0.1998,-0.3623,-4.3714,5.0
0.3762,-4.1235,-2.0063,2.0047,4.8738,4.8827,4.1498,4.4638,2.0543,-1.9183,-4.8907,-0.8968,-4.7552,-0.5914,-0.2393,-0.1868,-0.2991,-4.3289,5.0
0.8542,-6.2719,-3.0817,3.2198,8.0344,7.6612,6.1506,6.9689,3.1569,-3.182,-8.0609,-1.4457,-7.3571,-0.8393,-0.1968,-0.1822,-0.1428,-6.5845,5.0
1.5036,-10.9069,-5.9542,5.3318,13.6112,13.0393,10.8833,12.0521,6.0966,-5.3021,-13.7851,-1.9152,-12.8272,-1.6133,-0.0032,-0.087,-0.4342,-11.4805,5.0
1.0391,-7.4825,-3.7339,3.8158,9.3626,9.1032,7.2852,8.1929,3.8172,-3.8438,-9.5761,-1.725,-8.6949,-0.9553,-0.1784,-0.1647,-0.2191,-7.7102,5.0
0.4874,-4.2826,-2.1871,2.1965,5.3113,5.0429,4.2756,4.7236,2.2793,-2.1756,-5.1941,-0.8454,-5.1974,-0.6486,-0.1687,-0.1825,-0.3586,-4.4945,5.0
0.6118,-4.7503,-2.4024,2.4143,5.794,5.6683,4.7426,5.1432,2.5524,-2.3331,-5.7211,-0.8388,-5.6035,-0.7385,-0.2108,-0.1371,-0.3666,-5.2113,5.0
0.3734,-0.9446,0.9675,0.9675,2.4213,2.2729,1.7166,2.143,-0.9919,-0.9919,-2.3278,-0.5868,-2.1843,-1.4612,-0.2307,-0.2307,-0.2327,-1.8796,5.0
1.2706,-7.3224,-3.9122,3.8701,9.5589,8.7271,7.0607,8.1817,4.0077,-3.9506,-9.235,-1.1793,-8.672,-1.2537,-0.095,-0.0841,-0.6304,-7.7275,5.0
1.158,-7.2801,-3.6985,3.8306,9.5484,8.6417,7.207,8.3143,3.886,-3.913,-9.2255,-1.4288,-8.7368,-1.2716,-0.04,-0.0976,-0.6437,-7.5479,5.0
1.2352,-5.7679,-6.338,3.5249,8.3426,7.9397,5.8178,6.8619,6.3587,-3.4856,-8.3605,-1.8658,-7.4939,-1.3253,-0.2939,-0.1874,-0.2287,-6.3621,5.0
1.5925,-10.811,-5.3501,5.8385,13.6385,12.9744,10.7995,12.098,5.4014,-5.8589,-13.6972,-2.3742,-12.828,-1.6686,-0.0573,-0.0083,-0.3391,-11.3672,5.0
0.3128,-1.8394,-1.3358,1.0984,2.7649,2.5585,1.8949,2.1272,1.3316,-1.0514,-2.666,-0.4713,-2.3834,-0.476,-0.1816,-0.2039,-0.2065,-2.126,5.0
-2.2419,-5.4902,-5.3214,-0.755,4.3022,2.1848,1.9473,5.1737,0.5434,-4.4451,-4.844,-2.4749,0.0697,0.0937,4.594,4.8915,0.3194,0.0607,6.0
-5.4546,-13.649,-12.9766,-2.1062,10.7851,5.6763,5.2008,13.1736,1.5945,-11.0116,-12.4773,-5.7218,-0.0594,0.1255,11.3232,12.6197,1.3047,0.0025,6.0
-4.4465,-8.9788,-1.79,-1.79,6.6783,3.8574,4.2553,8.8065,-7.0569,-7.0569,-8.2,-4.0304,-0.1102,-0.1535,8.6546,8.6546,1.3196,-0.079,6.0
-3.4395,-8.1203,-7.7111,-1.1105,6.1168,3.089,3.0402,7.5988,0.9704,-6.4446,-7.2854,-3.2495,-0.0575,0.0221,6.5851,7.3071,0.8166,0.04,6.0
-5.605,-13.0654,-12.6481,-2.0274,9.8553,5.2965,5.3873,12.8529,1.8799,-10.1643,-11.5483,-5.4427,-0.0001,-0.0642,10.6288,11.8159,1.6371,-0.0335,6.0
-1.5765,-3.6567,-3.5717,-0.5359,2.5944,1.2244,1.2953,3.3728,0.4477,-3.0062,-3.2195,-1.7652,0.0896,0.113,2.9921,3.2434,0.3213,-0.0453,6.0
-1.01,-2.368,-2.3989,-0.3467,1.5182,0.7985,0.8128,2.1711,2.0673,-1.7447,-2.0016,-0.9658,-0.1048,0.0012,0.1308,1.9898,0.2499,-0.0794,6.0
-4.0756,-9.7473,-8.8702,-1.2783,7.2182,4.0019,4.0887,8.8118,1.3527,-7.52,-8.5509,-4.2015,-0.0149,0.286,7.2176,8.4064,0.9937,0.0311,6.0
-5.0572,-12.5565,-11.77,-1.648,9.7062,5.2177,4.8823,12.0383,1.273,-10.1523,-11.4234,-5.445,-0.0644,0.1687,10.3906,11.4493,1.5334,-0.0776,6.0
-4.8093,-11.6392,-11.2617,-1.6702,8.7651,4.5655,4.6027,11.3882,1.5588,-9.1155,-10.2612,-4.7353,-0.0002,-0.0922,9.4151,10.2928,1.2531,0.0199,6.0
-3.8753,-9.3675,-8.5718,-1.2852,7.4134,3.8677,3.6794,8.8088,0.7861,-7.7363,-8.493,-4.0768,-0.0175,0.1441,7.7188,8.5281,0.8825,0.0013,6.0
-2.0999,-5.1657,-4.9923,-0.748,3.9152,1.9135,1.8545,4.9956,0.5899,-4.2457,-4.5288,-2.3034,0.0429,0.0297,4.2273,4.5561,0.4611,-0.0487,6.0
-2.3889,-5.4043,-5.1099,-1.0953,4.2346,2.3306,2.1177,4.8436,0.7841,-4.0571,-4.9916,-2.6739,-0.0237,0.2522,4.2745,4.934,0.7286,-0.0517,6.0
-1.0301,-2.3914,-2.2214,-0.4755,1.5969,0.7875,0.6919,1.9604,0.2134,-1.7776,-2.0201,-1.0066,0.1017,0.0373,1.849,1.9922,0.1858,0.1022,6.0
-3.3984,-7.8927,-7.4533,-1.2212,6.2452,3.115,3.2314,7.3718,1.0795,-6.4273,-7.2516,-3.5194,-0.0019,0.1281,6.1398,7.333,0.8182,-0.0768,6.0
-0.9872,-2.2874,-2.2333,-0.3765,1.6226,0.8538,0.6621,2.0308,0.1249,-1.7312,-2.0325,-1.0354,0.0428,0.1593,1.8872,2.012,0.1501,0.1067,6.0
-2.0629,-5.2208,-5.0558,-0.659,3.7856,1.9293,1.8392,4.9287,0.5547,-4.1498,-4.635,-2.204,0.0698,-0.022,4.149,4.6319,0.4492,-0.0125,6.0
-0.9105,-2.3205,-2.1955,-0.3863,1.6752,0.8026,0.6833,2.0174,0.2668,-1.8213,-1.9455,-1.0208,0.0212,0.0067,1.8059,2.0004,0.2585,-0.0228,6.0
-2.3713,-5.7369,-5.4083,-0.7421,4.4136,2.2031,2.1417,5.2717,0.3968,-4.7315,-5.1181,-2.5081,0.0133,0.1215,4.7567,5.1915,0.4039,0.0572,6.0
-1.3022,-3.3403,-3.1354,-0.4375,2.3902,1.1776,1.1842,3.1502,0.3293,-2.6573,-2.8876,-1.3599,-0.0116,-0.0592,2.5351,2.9073,0.2869,-0.0401,6.0
-2.2858,-4.7895,-0.8539,-0.8539,3.577,1.8894,2.1374,4.7324,-3.924,-3.924,-4.4204,-2.0729,-0.0711,-0.0867,4.5459,4.5459,0.5502,-0.0859,6.0
-3.3179,-7.8471,-7.3742,-1.1501,6.2313,3.1336,3.0173,7.3555,0.7286,-6.4423,-7.2854,-3.503,-0.0169,0.1381,6.3432,7.3369,0.711,-0.054,6.0
-2.3382,-4.0545,-0.8381,-0.8381,3.5787,1.8972,2.1186,3.9282,-3.9322,-3.9322,-4.3646,-2.0577,-0.1108,-0.1075,4.5681,4.5681,0.6155,-0.0804,6.0
0.5546,-3.9271,-1.9517,1.9658,5.0585,4.8702,3.8517,4.4595,2.0224,-1.9867,-5.0883,-0.8604,-4.7037,-0.6496,-0.2248,-0.2821,-0.2014,-4.1642,6.0
-3.1771,-4.4916,-1.2379,-1.2379,4.8399,2.6188,3.035,4.3399,-5.235,-5.235,-5.8413,-2.7132,-0.092,-0.1027,6.2561,6.2561,0.7817,-0.0591,6.0
-3.4702,-8.2793,-7.989,-1.0795,6.2483,3.1874,3.2531,8.0651,1.1286,-6.5208,-7.2919,-3.4102,0.0366,-0.0103,6.6487,7.3311,0.9395,0.0188,6.0
-3.3318,-8.262,-7.9106,-1.1853,6.4383,3.1036,3.1351,7.8373,1.0609,-6.6252,-7.4119,-3.3347,0.0174,0.0651,6.7209,7.5651,0.9221,0.0088,6.0
-2.069,-5.1574,-4.6488,-0.7308,3.8162,1.9081,1.8494,4.5816,0.5522,-3.9164,-4.4624,-2.1134,-0.003,0.3075,3.9456,4.4251,0.4906,0.0571,6.0
-3.6931,-7.9138,-1.3965,-1.3965,5.6594,3.2482,3.529,7.7762,-6.1463,-6.1463,-6.9419,-3.3397,-0.0841,-0.1536,7.1913,7.1913,1.0517,-0.018,6.0
-1.0463,-2.3765,-2.063,-0.3922,1.5539,0.8794,0.69,1.9033,0.2624,-1.8088,-2.2632,-1.0774,-0.0051,0.2743,1.8685,2.0261,0.539,0.0798,6.0
